transaction_id,customer_id,product_category,product_subcategory,quantity,unit_price,total_amount,placement_score
TXN_000299,CUST_0183,Bakery,Bread,2,2.38,4.76,89.0
TXN_000299,CUST_0183,Dairy,Butter,2,5.06,10.12,96.0
TXN_000299,CUST_0183,Household,Detergent,2,9.01,18.02,83.0
TXN_000300,CUST_0282,Bakery,Muffins,1,3.61,3.61,100.0
TXN_000300,CUST_0282,Beverages,Coffee,1,6.94,6.94,88.8
TXN_000300,CUST_0282,Produce,Lettuce,2,2.02,4.04,56.5
TXN_000300,CUST_0282,Dairy,Cream,2,2.07,4.14,88.2
TXN_000300,CUST_0282,Meat,Beef,1,11.36,11.36,78.1
TXN_000301,CUST_0067,Bakery,Pastries,1,5.92,5.92,82.9
TXN_000301,CUST_0067,Pantry,Cereals,2,4.84,9.68,87.2
TXN_000301,CUST_0067,Snacks,Chips,1,2.22,2.22,67.2
TXN_000301,CUST_0067,Beverages,Soda,1,2.76,2.76,99.3
TXN_000301,CUST_0067,Dairy,Milk,2,4.54,9.08,93.1
TXN_000302,CUST_0012,Dairy,Cream,2,2.24,4.48,77.4
TXN_000302,CUST_0012,Bakery,Bagels,3,3.52,10.56,84.4
TXN_000303,CUST_0066,Produce,Apples,1,2.17,2.17,78.5
TXN_000303,CUST_0066,Pantry,Pasta,1,1.97,1.97,94.8
TXN_000303,CUST_0066,Pantry,Canned_Goods,1,1.73,1.73,81.7
TXN_000303,CUST_0066,Beverages,Water,4,1.97,7.88,69.4
TXN_000304,CUST_0203,Frozen,Ice_Cream,2,6.8,13.6,94.9
TXN_000304,CUST_0203,Snacks,Cookies,1,4.19,4.19,83.7
TXN_000304,CUST_0203,Beverages,Juice,3,2.85,8.55,100.0
TXN_000304,CUST_0203,Meat,Beef,1,12.86,12.86,88.2
TXN_000304,CUST_0203,Produce,Onions,4,1.92,7.68,89.1
TXN_000304,CUST_0203,Frozen,Frozen_Vegetables,1,3.7,3.7,72.4
TXN_000304,CUST_0203,Personal_Care,Toothpaste,2,3.54,7.08,62.2
TXN_000305,CUST_0211,Personal_Care,Shampoo,1,9.46,9.46,83.1
TXN_000305,CUST_0211,Personal_Care,Soap,4,2.73,10.92,93.8
TXN_000305,CUST_0211,Personal_Care,Toothpaste,3,3.22,9.66,55.9
TXN_000305,CUST_0211,Frozen,Frozen_Meals,3,5.59,16.77,66.0
TXN_000305,CUST_0211,Personal_Care,Deodorant,1,4.55,4.55,61.5
TXN_000306,CUST_0010,Pantry,Cereals,4,5.28,21.12,47.5
TXN_000306,CUST_0010,Pantry,Pasta,1,2.63,2.63,78.4
TXN_000306,CUST_0010,Pantry,Canned_Goods,1,1.45,1.45,66.4
TXN_000307,CUST_0177,Personal_Care,Toothpaste,1,2.44,2.44,35.9
TXN_000307,CUST_0177,Personal_Care,Shampoo,5,5.67,28.35,82.7
TXN_000307,CUST_0177,Personal_Care,Soap,3,2.28,6.84,76.1
TXN_000307,CUST_0177,Meat,Beef,2,8.21,16.42,42.5
TXN_000308,CUST_0030,Beverages,Water,3,1.09,3.27,50.0
TXN_000308,CUST_0030,Bakery,Bagels,2,4.83,9.66,100.0
TXN_000308,CUST_0030,Produce,Bananas,1,1.45,1.45,100.0
TXN_000308,CUST_0030,Dairy,Cream,3,3.88,11.64,100.0
TXN_000308,CUST_0030,Dairy,Yogurt,4,1.41,5.64,100.0
TXN_000308,CUST_0030,Meat,Pork,1,11.61,11.61,69.8
TXN_000308,CUST_0030,Beverages,Coffee,2,5.45,10.9,73.3
